name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude,provinsi
"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog",Mental health service,"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog, Gapura Office:, Jl. RS. Fatmawati Raya No.Blok A18, RT.4/RW.4, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia",tidak diketahui,+62 851-7965-6671,"4,9",17.0,"106,7944245","-6,297434",Banten
Rumah Psikolog,Psychologist,"Rumah Psikolog, Jl. Plamboyan Blok D/KH No.25, RT.4/RW.4, Sawah Lama, Ciputat, South Tangerang City, Banten 15413, Indonesia",tidak diketahui,tidak diketahui,5,2.0,"106,7395528","-6,2948348",Banten
Konsultasi Psikolog Rumah Dandelion,Psychologist,"Konsultasi Psikolog Rumah Dandelion, Jl. Taman Wijaya Kusuma No.4 Blok E, RT.8/RW.4, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450, Indonesia",http://www.rumahdandelion.com/,+62 812-8489-1683,"4,7",49.0,"106,802205","-6,3024928",Banten
Jejak kaki - Pusat Pengembangan Psikologi,Psychologist,"Jejak kaki - Pusat Pengembangan Psikologi, Jl. Bintaro Permai II No.24 3, RT.3/RW.9, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",tidak diketahui,+62 878-7729-1530,"4,9",27.0,"106,763931","-6,2598324",Banten
Rumah Konseling,Psychologist,"Rumah Konseling, Jl. H. Saidin No.17, Bambu Apus, Pamulang, South Tangerang City, Banten 15415, Indonesia",http://facebook.com/rumahkonseling,+62 21 7491577,"4,5",12.0,"106,7379629","-6,3295141",Banten
Praktek Psikolog Cabang Kembangan,Psychologist,"Praktek Psikolog Cabang Kembangan, Infiniti Office, Permata Regency, Jl. H. Kelik No.1 D/37, RT.1/RW.6, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",http://www.praktekpsikolog.com/,+62 812-1249-3404,5,3.0,"106,7641806","-6,2084958",Banten
Ibunda.id,Psychologist,"Ibunda.id, Blok Rini No, Jl. Ampera Raya No.12A, RT.6/RW.2, Ragunan, Kec. Ps. MingguJakarta, South Jakarta City, Jakarta 12540, Indonesia",https://www.ibunda.id/,+62 819-1523-7935,"4,9",2238.0,"106,8192751","-6,289764",Banten
Insight Psikologi [BSD] | Psikolog | Terapi Tumbuh Kembang Anak | Tes IQ & Minat Bakat,Psychologist,"Insight Psikologi [BSD] | Psikolog | Terapi Tumbuh Kembang Anak | Tes IQ & Minat Bakat, Northridge Bussiness Centre, Jl. BSD Raya Utama No.B2 No. 18, Lengkong Kulon, Serpong Sub-District, South Tangerang City, Banten 15310, Indonesia",https://insightpsikologi.com/,tidak diketahui,5,17.0,"106,6356052","-6,277013",Banten
DIANDRA Pusat Tumbuh Kembang Anak & Sekolah DIANDRA,Psychologist,"DIANDRA Pusat Tumbuh Kembang Anak & Sekolah DIANDRA, Jl. Imam Bonjol No.28, RT.001/RW.8, Panunggangan Bar., Kec. Cibodas, Kota Tangerang, Banten 15138, Indonesia",tidak diketahui,+62 859-4604-5567,5,9.0,"106,6190859","-6,2142309",Banten
Psikolog Jennyfer,Psychologist,"Psikolog Jennyfer, Perumahan Puri Mansion, Jl. Atlanta III No.58, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia",http://instagram.com/jen.psikolog/,+62 812-8796-8664,5,303.0,"106,7257582","-6,1824304",Banten
Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan,Psychologist,"Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan, Jl. Merak IV Blok N3 No.23 , RT.2/RW.8, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Jakarta, Daerah Khusus Ibukota Jakarta 12330, Indonesia",https://bicarakan.id/,+62 819-1000-9224,"4,9",104.0,"106,7543196","-6,2739658",Banten
Dayego Consulting & Academy | PT Daya Insani,Psychologist,"Dayego Consulting & Academy | PT Daya Insani, Jl. Ciputat Raya, Cireundeu, Ciputat Timur, South Tangerang City, Banten 15419, Indonesia",http://dayainsani.com/,+62 851-5520-6096,4,1.0,"106,7601174","-6,3041441",Banten
Klinik Anakku dan Terapi Anak Berkebutuhan Khusus,Psychologist,"Klinik Anakku dan Terapi Anak Berkebutuhan Khusus, Ruko Golden Madrid 2, Jl. Letnan Sutopo No.8 Blok I, Rw. Mekar Jaya, Kec. Serpong, Kota Tangerang Selatan, Banten 15318, Indonesia",http://klinikanakku-bsd.com/,tidak diketahui,"4,6",179.0,"106,6867585","-6,304806",Banten
NIDO - Development Center & Psychology Services (Ruko Madrid),Psychologist,"NIDO - Development Center & Psychology Services (Ruko Madrid), Ruko Golden Madrid 2, Jl. Letnan Sutopo 1, Blok D-11, Rw. Mekar Jaya, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia",https://www.nidopsikologi.com/,+62 898-9174-422,5,4.0,"106,6860608","-6,3044353",Banten
Psikolog Kantor,Psychologist,"Psikolog Kantor, Jl. Raya Rawa Buntu No.121, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten 15318, Indonesia",https://psikologkantor.com/,+62 812-8224-8824,5,5.0,"106,6802259","-6,3175489",Banten
Dewantara Psychology Consultant,Psychologist,"Dewantara Psychology Consultant, Vila Rizki Ilhami, Jl. Mubarokah Raya No.12 Blok A8, Bojong Nangka, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810, Indonesia",tidak diketahui,tidak diketahui,5,5.0,"106,6048773","-6,2490951",Banten
Praktek Psikolog Fatma Nur Aqmarina,Psychologist,"Praktek Psikolog Fatma Nur Aqmarina, Jl. Joe Klp. Tiga Gg. H. Salam No.39, RT.1/RW.3, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",tidak diketahui,+62 856-9796-1197,"4,9",19.0,"106,8297196","-6,3232623",Banten
HANABITA Sawangan Praktik Psikolog dan Pusat Terapi Tumbuh Kembang Anak,Psychologist,"HANABITA Sawangan Praktik Psikolog dan Pusat Terapi Tumbuh Kembang Anak, Jl. Pahlawan No.86, Cinangka, Sawangan, Depok City, West Java 16516, Indonesia",http://www.hanabita.com/,+62 877-8828-3336,5,14.0,"106,7544025","-6,3678294",Banten
Tunas Psikologi,Psychologist,"Tunas Psikologi, 1 Blok I 1 no, Jl. Anggur Raya No.3A, East Pamulang, Pamulang, South Tangerang City, Banten 15417, Indonesia",tidak diketahui,+62 877-1199-0977,5,2.0,"106,7393049","-6,3572591",Banten
Biro Psikologi et.home,Psychologist,"Biro Psikologi et.home, Jl. W R Supratman No.65C, Pd. Ranji, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia",https://www.instagram.com/et.home.psi?igsh=MXJiYWtwaWdraW96Mw==,+62 822-4985-9880,5,7.0,"106,7458541","-6,2907997",Banten
Ruang Tumbuh Jakarta Selatan,Psychologist,"Ruang Tumbuh Jakarta Selatan, Jl. Pinang Raya No.34 2, RT.2/RW.2, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia",tidak diketahui,+62 822-4909-0241,5,2.0,"106,7961823","-6,3085357",Banten
"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling",Mental health clinic,"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling, Jl. Permata Mediterania Raya, RT.9/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",tidak diketahui,+62 821-2504-2534,"4,4",14.0,"106,7634995","-6,2211447",Banten
LPT Solusi Depok,Psychologist,"LPT Solusi Depok, Kav. 25 No.25M, RT.1/RW.1, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",http://www.lptsolusibanten.com/,+62 877-7720-0782,"4,9",18.0,"106,8061543","-6,3263781",Banten
LP2K [Layanan Psikologi Penjurusan & Karir],Psychologist,"LP2K [Layanan Psikologi Penjurusan & Karir], Jl. Dahlia No.67 Kavling B, RT.04/RW.No.67, Serua, Kec. Pamulang, Kota Tangerang Selatan, Banten 15414, Indonesia",https://lp2k.co.id/,+62 812-9681-9577,"4,9",15.0,"106,7141711","-6,3133729",Banten
Biro Psikologi Madre Consulting,Psychologist,"Biro Psikologi Madre Consulting, Jl. Depsos Raya No.13B, Bintaro, Pesanggrahan, South Jakarta City, Jakarta 12330, Indonesia",https://wa.me/6282113244277,tidak diketahui,5,6.0,"106,7643098","-6,2636299",Banten
Praktek Psikolog Indonesia Thamrin,Psychologist,"QRRW+F6X Praktek Psikolog Indonesia Thamrin, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,"4,9",13.0,"106,845599","-6,2087634",Banten
Bileva Konsultasi Dan Terapi Psikologi,Psychologist,"Bileva Konsultasi Dan Terapi Psikologi, Jl. Waru No.46, RT.2/RW.3, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13520, Indonesia",tidak diketahui,+62 859-5966-6535,"4,9",65.0,"106,8577954","-6,2933776",Banten
Edelweiss Psychology Consulting,Psychologist,"Edelweiss Psychology Consulting, Mas Permai 1, Jl. Nusantara No.20, RT.06/RW.RT.05, Cimone Jaya, Karawaci, Tangerang City, Banten 15114, Indonesia",tidak diketahui,+62 812-9998-9123,5,4.0,"106,614505","-6,1888246",Banten
Al-Birra Clinic & Consulting Psychology,Psychologist,"Al-Birra Clinic & Consulting Psychology, Jl. Rusun Bci Raya No.7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",tidak diketahui,+62 851-7448-0805,5,2.0,"106,7377944","-6,1342612",Banten
Indonesian Psychological Healthcare Center - IndoPsyCare,Psychologist,"Indonesian Psychological Healthcare Center - IndoPsyCare, SCBD, One Pacific Place, 11th floor, unit 66 Sudirman Central Business District, Jl. Jend. Sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",http://www.indopsycare.com/,+62 812-1511-3685,"4,9",108.0,"106,8098337","-6,2234878",Banten
INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog,Psychologist,"INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog, Bekasi 17414, Jl. Masjid Rw. Bacang Jl. Mawar Melati No.24, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414, Indonesia",https://sites.google.com/view/indonesia-sehat-psikologi,+62 878-8586-3394,"4,9",245.0,"106,9288011","-6,2961218",Banten
Praktek Psikolog Dianda Azani,Psychologist,"Praktek Psikolog Dianda Azani, Jl. Duren Tiga Indah IV No.G 23 A, RT.5/RW.7, Duren Tiga, Pancoran, South Jakarta City, Jakarta 12760, Indonesia",http://www.azanidianda.com/,+62 878-7051-9230,5,14.0,"106,8455826","-6,2540911",Banten
Layanan Psikologi Ruang Mekar Azlia,Psychologist,"Layanan Psikologi Ruang Mekar Azlia, Jl. Raya Duta Pelni No.14, Tugu, Cimanggis, Depok City, West Java 16951, Indonesia",https://www.instagram.com/ruangmekar.azlia/,+62 811-1430-255,5,28.0,"106,8552917","-6,372592",Banten
ADITI PSYCHOLOGICAL CENTER,Psychologist,"ADITI PSYCHOLOGICAL CENTER, Komplek Perkantoran, Jl. Kalibata Tengah No.35 C, RT.11/RW.7, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia",http://www.aditipsychocenter.com/,+62 812-1290-9085,"4,9",689.0,"106,830339","-6,261887",Banten
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Psychologist,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Jl. Mesjid Bendungan No.28A, RT.2/RW.7, Cawang, Kramat Jati, East Jakarta City, Jakarta 13630, Indonesia",http://amgclinic.co.id/,+62 851-0140-3939,"4,8",128.0,"106,866219","-6,254155",Banten
Praktek Psikolog Indonesia Cab Menteng,Psychologist,"Praktek Psikolog Indonesia Cab Menteng, Infiniti Office, Menara Cakrawala, Jl. M.H. Thamrin No.9 12th Floor Unit 5A, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",tidak diketahui,+62 878-8718-4585,"4,5",8.0,"106,8237987","-6,1864367",Banten
Praktek Psikolog Yunda,Psychologist,"Praktek Psikolog Yunda, Jl. WR. Supratman No.36, Kandang Limun, Kec. Muara Bangka Hulu, Kota Bengkulu, Bengkulu 38119, Indonesia",tidak diketahui,+62 812-1470-3573,"4,7",14.0,"102,2715469","-3,7633548",Bengkulu
CV. Psikologi Ceria,Psychologist,"CV. Psikologi Ceria, Jl. Bumi Ayu Raya No.5, RT.006/RW.005, Bumiayu, Kec. Selebar, Kota Bengkulu, Bengkulu 38212, Indonesia",https://www.instagram.com/psikologiceria?igsh=MTk4M29sam5pYWlmMw==,+62 853-8484-7854,5,53.0,"102,3204745","-3,8554899",Bengkulu
"Biro Konsultasi Psikologi ""Hijau"" Bengkulu",Psychologist,"Biro Konsultasi Psikologi ""Hijau"" Bengkulu, Jl. Gelatik Raya No.125, Cempaka Permai, Gading Cempaka, Bengkulu City, Bengkulu 38211, Indonesia",tidak diketahui,tidak diketahui,5,1.0,"102,3086712","-3,8371725",Bengkulu
Teras Psikologi Bengkulu,Psychologist,"Teras Psikologi Bengkulu, Jl. Danau No.20, Panorama, Kec. Singaran Pati, Kota Bengkulu, Bengkulu 38224, Indonesia",tidak diketahui,+62 898-4996-313,5,1.0,"102,2925005","-3,8116825",Bengkulu
LOGIA PROJECT,Mental health service,"LOGIA PROJECT, Jl. Teratai Indah No.Blok A1, Suka Rami, Selebar, Bengkulu City, Bengkulu 38211, Indonesia",tidak diketahui,+62 821-7144-1525,5,57.0,"102,3337897","-3,832529",Bengkulu
CV. Cahaya psikologi,Psychologist,"CV. Cahaya psikologi, Jl. RE. Martadinata, Sumber Jaya, Kec. Kp. Melayu, Kota Bengkulu, Bengkulu 38216, Indonesia",tidak diketahui,+62 812-1411-7719,3,2.0,"102,3163282","-3,8848063",Bengkulu
Klinik Hipnoterapi,Mental health clinic,"6748+6VX Klinik Hipnoterapi, Jl. KZ Abidin II, Belakang Pd., Kec. Ratu Samban, Kota Bengkulu, Bengkulu 38222, Indonesia",http://www.hipnoterapi-bengkulu.blogspot.com/,+62 812-7333-1119,5,1.0,"102,2672486","-3,7943882",Bengkulu
Klinik Hipnoterapi Bengkulu,Mental health clinic,"58C9+58Q Klinik Hipnoterapi Bengkulu, Jl. Hibrida XIII, Sumur Dewa, Kec. Selebar, Kota Bengkulu, Bengkulu 38211, Indonesia",http://www.hipnoterapi-bengkulu.blogspot.com/,+62 812-7333-1119,"4,8",4.0,"102,3183512","-3,8295363",Bengkulu
Biro Psikologi PT. Jogja Consultant Cabang Bengkulu,Psychologist,tidak diketahui,tidak diketahui,+62 822-7919-2110,5,9.0,"102,3045787","-3,8253459",Bengkulu
"Praktek Psikolog Sri Ayu M Kurniawati, M. Psi., Psikolog",Psychologist,"Praktek Psikolog Sri Ayu M Kurniawati, M. Psi., Psikolog, Jl. Duku, Libuo, Kota Barat, Kota Gorontalo, Gorontalo 96263, Indonesia",tidak diketahui,+62 812-6770-4788,5.0,12.0,123.0446433,0.5555439,Gorontalo
Tes STIFIn Gorontalo,Psychotherapist,"Tes STIFIn Gorontalo, Kompleks Masjid Baitussalam, Jl. H. U. Mootalu, Pantungo, Kec. Telaga Biru, Kabupaten Gorontalo, Gorontalo 96181, Indonesia",tidak diketahui,+62 813-5613-9331,3.0,2.0,123.0377424,0.5909366,Gorontalo
Yayasan Praktek Psikolog Indonesia,Psychologist,"Yayasan Praktek Psikolog Indonesia, Gedung Bintaro Bussiness Centre, Jl. RC. Veteran Raya No.1-I, RT.1/RW.3, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",http://www.praktekpsikolog.com/,+62 21 7362639,"4,7",182.0,"106,764778","-6,272109",Jakarta
Rumah Bicara Puri Indah - Konseling Psikolog di Jakarta Barat,Psychologist,"Rumah Bicara Puri Indah - Konseling Psikolog di Jakarta Barat, Ruko Bumi Permata Indah, Blok RI 38B, Karang Mulya, Karang Tengah, Jakarta, Banten 15157, Indonesia",https://www.bicarakan.id/,+62 819-1000-9224,5,149.0,"106,7243363","-6,1931055",Jakarta
Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan,Psychologist,"Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan, Jl. Merak IV Blok N3 No.23 , RT.2/RW.8, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Jakarta, Daerah Khusus Ibukota Jakarta 12330, Indonesia",https://bicarakan.id/,+62 819-1000-9224,"4,9",104.0,"106,7543196","-6,2739658",Jakarta
Ibunda.id,Psychologist,"Ibunda.id, Blok Rini No, Jl. Ampera Raya No.12A, RT.6/RW.2, Ragunan, Kec. Ps. MingguJakarta, South Jakarta City, Jakarta 12540, Indonesia",https://www.ibunda.id/,+62 819-1523-7935,"4,9",2238.0,"106,8192751","-6,289764",Jakarta
Bileva Konsultasi Dan Terapi Psikologi,Psychologist,"Bileva Konsultasi Dan Terapi Psikologi, Jl. Waru No.46, RT.2/RW.3, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13520, Indonesia",tidak diketahui,+62 859-5966-6535,"4,9",65.0,"106,8577954","-6,2933776",Jakarta
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Psychologist,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Jl. Mesjid Bendungan No.28A, RT.2/RW.7, Cawang, Kramat Jati, East Jakarta City, Jakarta 13630, Indonesia",http://amgclinic.co.id/,+62 851-0140-3939,"4,8",128.0,"106,866219","-6,254155",Jakarta
Bicarakan - Konsultasi & Konseling dengan Psikolog Profesional,Psychologist,"Bicarakan - Konsultasi & Konseling dengan Psikolog Profesional, IDX Tower 1, Jl. Jenderal Sudirman No.304 Level 3, Senayan, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 12190, Indonesia",https://www.bicarakan.id/,+62 819-1000-9224,"4,8",152.0,"106,7999714","-6,2285654",Jakarta
Praktek Psikolog Aurora Putri Astari,Psychologist,"Praktek Psikolog Aurora Putri Astari, 5, Jl. Teratai No.42, RT.5/RW.3, Sunter Agung, Ibu, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",http://www.triditalentaindonesia.com/,+62 813-7345-4789,5,233.0,"106,8526043","-6,128207",Jakarta
Psikolog Jennyfer,Psychologist,"Psikolog Jennyfer, Perumahan Puri Mansion, Jl. Atlanta III No.58, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia",http://instagram.com/jen.psikolog/,+62 812-8796-8664,5,303.0,"106,7257582","-6,1824304",Jakarta
ADITI PSYCHOLOGICAL CENTER,Psychologist,"ADITI PSYCHOLOGICAL CENTER, Komplek Perkantoran, Jl. Kalibata Tengah No.35 C, RT.11/RW.7, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia",http://www.aditipsychocenter.com/,+62 812-1290-9085,"4,9",687.0,"106,830339","-6,261887",Jakarta
Smart Mind center Consulting,Mental health clinic,"Smart Mind center Consulting, Mediterania Garden Residences 2, tower edelweis, Jl. Tanjung Duren Timur No.2, West Jakarta City, Jakarta 11470, Indonesia",http://smartmindcenterconsulting.com/,+62 813-1828-7148,"4,7",63.0,"106,7881152","-6,177454",Jakarta
Praktek Psikolog Dianda Azani,Psychologist,"Praktek Psikolog Dianda Azani, Jl. Duren Tiga Indah IV No.G 23 A, RT.5/RW.7, Duren Tiga, Pancoran, South Jakarta City, Jakarta 12760, Indonesia",http://www.azanidianda.com/,+62 878-7051-9230,5,14.0,"106,8455826","-6,2540911",Jakarta
Yayasan Praktek Psikolog Indonesia Cabang Rawamangun,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Rawamangun, Gedung East Square Business Centre, Antara Bank Mandiri dan Ace Hardware/az.ko, Jl. Pemuda No.65 Lt.1, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia",http://www.praktekpsikolog.com/,+62 812-1249-3404,"4,7",18.0,"106,8944539","-6,1938756",Jakarta
Praktek Psikolog Indonesia Thamrin,Psychologist,"QRRW+F6X Praktek Psikolog Indonesia Thamrin, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,"4,9",13.0,"106,845599","-6,2087634",Jakarta
Insight Psikologi,Psychologist,"Insight Psikologi, Jl. Kamojang No.3A, RW.4, Pulo Gadung, East Jakarta City, Jakarta 13260, Indonesia",https://insightpsikologi.com/,+62 877-7768-4348,"4,9",72.0,"106,899004","-6,1829701",Jakarta
Konsultasi Psikolog Rumah Dandelion,Psychologist,"Konsultasi Psikolog Rumah Dandelion, Jl. Taman Wijaya Kusuma No.4 Blok E, RT.8/RW.4, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450, Indonesia",http://www.rumahdandelion.com/,+62 812-8489-1683,"4,7",49.0,"106,802205","-6,3024928",Jakarta
Psylution Indonesia Hayam Wuruk,Psychologist,"Psylution Indonesia Hayam Wuruk, Jl. Hayam Wuruk No.99, Maphar, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11150, Indonesia",http://www.psylution.id/,+62 877-8559-0200,5,54.0,"106,8180771","-6,1540406",Jakarta
Indonesian Psychological Healthcare Center - IndoPsyCare,Psychologist,"Indonesian Psychological Healthcare Center - IndoPsyCare, SCBD, One Pacific Place, 11th floor, unit 66 Sudirman Central Business District, Jl. Jend. Sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",http://www.indopsycare.com/,+62 812-1511-3685,"4,9",108.0,"106,8098337","-6,2234878",Jakarta
Kasandra & Associates,Psychologist,"Kasandra & Associates, Jl. Kramat Pela No.210 11, RT.11/RW.7, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",http://www.kasandraassociates.com/,+62 21 7392068,"4,3",43.0,"106,7946614","-6,2503273",Jakarta
Praktek Psikolog Maria Ulfah M.Psi,Psychologist,"VPF4+62W Praktek Psikolog Maria Ulfah M.Psi, Jl. Raya Citra Garden 3, RT.3/RW.13, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",http://www.balitaceria.com/,+62 813-8264-5791,5,68.0,"106,705074","-6,126898",Jakarta
Praktek Psikolog Fatma Nur Aqmarina,Psychologist,"Praktek Psikolog Fatma Nur Aqmarina, Jl. Joe Klp. Tiga Gg. H. Salam No.39, RT.1/RW.3, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",tidak diketahui,+62 856-9796-1197,"4,9",19.0,"106,8297196","-6,3232623",Jakarta
Passion Konsultan Psikologi,Psychologist,"Passion Konsultan Psikologi, Jl. Boulevard Timur Jl. Klp. Gading No.39 blk NE1, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",http://passionkonsultan.wixsite.com/jasa-psikolog,+62 813-1915-5766,"4,8",79.0,"106,913361","-6,1651126",Jakarta
Klinik Psikologi SAHABATKU,Psychologist,"Klinik Psikologi SAHABATKU, https://maps.app.goo.gl/jGNXUSbtEKrTsrGt5, Blok Ae No.20, Jl. Cipinang Elok, Cipinang Muara, Jatinegara, East Jakarta City, Jakarta 13420, Indonesia",https://sahabatku.icreativelabs.com/front/welcome-message-remaja,+62 811-1001-4631,5,14.0,"106,8862033","-6,2236457",Jakarta
PT. Nirmala Satya Development,Psychologist,"PT. Nirmala Satya Development, PT. KOKEK, Jl. M.H. Thamrin No.5A 12th Floor Unit, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",https://nsd.id/,+62 858-4024-3364,"4,9",56.0,"106,8237905","-6,1864671",Jakarta
